dataset,strategy,task_id,expected_task_count,artifact_source,artifact_found,model,passed,error_type,canonical_parse_error,artifact_parse_error,canonical_char_count,artifact_char_count,canonical_line_count,artifact_line_count,canonical_nonempty_line_count,artifact_nonempty_line_count,canonical_parse_ok,artifact_parse_ok,canonical_ast_node_count,artifact_ast_node_count,canonical_function_count,artifact_function_count,canonical_branch_count,artifact_branch_count,canonical_loop_count,artifact_loop_count,canonical_call_count,artifact_call_count,canonical_comprehension_count,artifact_comprehension_count,canonical_return_count,artifact_return_count,canonical_max_control_nesting_depth,artifact_max_control_nesting_depth,canonical_cyclomatic_proxy,artifact_cyclomatic_proxy,lexical_cosine_similarity,token_cosine_similarity,line_count_delta,nonempty_line_count_delta,ast_node_count_delta,branch_count_delta,loop_count_delta,call_count_delta,max_control_nesting_depth_delta,cyclomatic_proxy_delta,line_count_ratio,ast_node_count_ratio,cyclomatic_proxy_ratio
bigcodebench,agentic_plus_verifier,BigCodeBench/1068,200,,0,,,,,empty,536,0,15,0,14,0,1,0,89,,1,,3,,0,,6,,0,,1,,2,,5,,,,-15,-14,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/107,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,897,2118,20,55,19,47,1,1,190,203,2,2,2,2,1,1,14,14,1,1,1,1,2,2,5,4,0.7756290860992618,0.948573831723947,35,28,13,0,0,0,0,-1,2.75,1.068421052631579,0.8
bigcodebench,agentic_plus_verifier,BigCodeBench/1071,200,predictions_executable,1,anthropic/claude-sonnet-4.5,False,AssertionError,,,414,2062,14,55,13,49,1,1,92,135,1,1,0,1,1,1,7,11,0,0,1,1,1,2,2,3,0.47130875066036876,0.9438305034651634,41,36,43,1,0,4,1,1,3.9285714285714284,1.4673913043478262,1.5
bigcodebench,agentic_plus_verifier,BigCodeBench/1086,200,,0,,,,,empty,336,0,10,0,9,0,1,0,79,,1,,0,,2,,5,,2,,1,,1,,3,,,,-10,-9,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/1095,200,predictions_executable,1,anthropic/claude-sonnet-4.5,False,AssertionError,,,546,1519,13,40,12,34,1,1,104,115,1,1,0,1,3,3,7,7,2,1,1,1,2,3,4,6,0.5605192397962965,0.9124657831746843,27,22,11,1,0,0,1,2,3.076923076923077,1.1057692307692308,1.5
bigcodebench,agentic_plus_verifier,BigCodeBench/11,200,,0,,,,,empty,448,0,13,0,12,0,1,0,116,,1,,0,,2,,10,,2,,1,,1,,3,,,,-13,-12,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/1101,200,,0,,,,,empty,409,0,14,0,13,0,1,0,89,,1,,0,,1,,6,,0,,1,,1,,2,,,,-14,-13,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/1115,200,,0,,,,,empty,346,0,10,0,9,0,1,0,71,,1,,0,,3,,6,,1,,1,,3,,4,,,,-10,-9,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/1119,200,,0,,,,,empty,488,0,12,0,11,0,1,0,101,,1,,0,,1,,8,,1,,1,,1,,2,,,,-12,-11,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/1120,200,,0,,,,,empty,399,0,13,0,12,0,1,0,83,,1,,0,,1,,4,,0,,1,,1,,2,,,,-13,-12,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/1127,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,493,1352,16,41,15,36,1,1,108,141,1,2,2,2,1,2,10,11,0,0,1,1,2,3,5,5,0.6369423255166115,0.9330016248459263,25,21,33,0,1,1,1,0,2.5625,1.3055555555555556,1.0
bigcodebench,agentic_plus_verifier,BigCodeBench/117,200,,0,,,,,empty,869,0,21,0,20,0,1,0,195,,1,,1,,1,,10,,0,,1,,1,,5,,,,-21,-20,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/119,200,,0,,,,,empty,252,0,13,0,12,0,1,0,78,,1,,0,,0,,8,,0,,0,,0,,1,,,,-13,-12,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/12,200,predictions_executable,1,anthropic/claude-sonnet-4.5,False,AssertionError,,,771,1730,21,43,20,37,1,1,147,112,1,1,2,1,0,0,11,9,0,0,1,1,1,1,3,2,0.5195585627528233,0.9055933991943474,22,17,-35,-1,0,-2,0,-1,2.0476190476190474,0.7619047619047619,0.6666666666666666
bigcodebench,agentic_plus_verifier,BigCodeBench/121,200,,0,,,,,empty,753,0,19,0,18,0,1,0,163,,1,,2,,1,,12,,0,,1,,1,,4,,,,-19,-18,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/145,200,,0,,,,,empty,376,0,11,0,10,0,1,0,70,,1,,0,,1,,6,,0,,1,,1,,2,,,,-11,-10,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/148,200,,0,,,,,empty,228,0,7,0,6,0,1,0,46,,1,,0,,0,,2,,0,,1,,0,,1,,,,-7,-6,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/149,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,509,1103,14,28,13,23,1,1,100,80,2,1,2,1,0,1,6,5,0,1,1,1,1,1,3,3,0.4709113305846996,0.8493201524423646,14,10,-20,-1,1,-1,0,0,2.0,0.8,1.0
bigcodebench,agentic_plus_verifier,BigCodeBench/153,200,,0,,,,,empty,225,0,8,0,7,0,1,0,42,,1,,0,,0,,3,,0,,1,,0,,1,,,,-8,-7,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/157,200,predictions_executable,1,anthropic/claude-sonnet-4.5,False,AssertionError,,,362,1422,11,43,10,37,1,1,86,115,1,1,1,3,0,0,6,9,0,0,1,1,1,1,3,4,0.7539266481445981,0.9486944760605183,32,27,29,2,0,3,0,1,3.909090909090909,1.3372093023255813,1.3333333333333333
bigcodebench,agentic_plus_verifier,BigCodeBench/160,200,,0,,,,,empty,505,0,16,0,15,0,1,0,122,,1,,2,,0,,6,,0,,1,,1,,3,,,,-16,-15,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/164,200,,0,,,,,empty,412,0,11,0,10,0,1,0,108,,1,,0,,1,,6,,1,,1,,1,,2,,,,-11,-10,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/17,200,predictions_executable,1,anthropic/claude-sonnet-4.5,False,AssertionError,,,558,1423,16,44,15,39,1,1,104,110,1,1,2,3,2,1,9,5,1,0,2,2,3,3,5,5,0.6966908577414406,0.91786186650872,28,24,6,1,-1,-4,0,0,2.75,1.0576923076923077,1.0
bigcodebench,agentic_plus_verifier,BigCodeBench/171,200,,0,,,,,empty,576,0,12,0,11,0,1,0,121,,1,,0,,2,,7,,2,,1,,1,,3,,,,-12,-11,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/193,200,,0,,,,,empty,1263,0,23,0,22,0,1,0,392,,1,,6,,7,,40,,6,,1,,8,,14,,,,-23,-22,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/200,200,predictions_executable,1,anthropic/claude-sonnet-4.5,False,TimeoutError,,,470,1406,17,46,16,41,1,1,120,152,1,1,1,1,2,2,8,13,2,2,2,1,1,1,4,4,0.7088049644167165,0.9098791405000929,29,25,32,0,0,5,0,0,2.7058823529411766,1.2666666666666666,1.0
bigcodebench,agentic_plus_verifier,BigCodeBench/211,200,,0,,,,,empty,582,0,16,0,15,0,1,0,117,,1,,1,,0,,8,,0,,1,,1,,2,,,,-16,-15,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/212,200,,0,,,,,empty,497,0,17,0,16,0,1,0,127,,1,,0,,0,,10,,0,,1,,0,,1,,,,-17,-16,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/213,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,566,1313,21,43,20,38,1,1,124,142,1,1,1,0,1,1,12,14,0,0,1,1,2,1,3,2,0.7334965857993547,0.9697226566936947,22,18,18,-1,0,2,-1,-1,2.0476190476190474,1.1451612903225807,0.6666666666666666
bigcodebench,agentic_plus_verifier,BigCodeBench/22,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,288,1398,9,42,8,37,1,1,63,86,1,1,0,2,2,1,3,5,1,0,1,1,1,2,3,4,0.5430471634485259,0.8623619869279867,33,29,23,2,-1,2,1,1,4.666666666666667,1.3650793650793651,1.3333333333333333
bigcodebench,agentic_plus_verifier,BigCodeBench/226,200,,0,,,,,empty,477,0,15,0,14,0,1,0,130,,1,,0,,3,,8,,2,,1,,1,,4,,,,-15,-14,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/231,200,,0,,,,,empty,821,0,30,0,27,0,1,0,213,,2,,1,,1,,13,,1,,1,,2,,3,,,,-30,-27,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/256,200,,0,,,,,empty,746,0,17,0,16,0,1,0,130,,1,,2,,1,,13,,1,,1,,1,,4,,,,-17,-16,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/261,200,,0,,,,,empty,393,0,12,0,11,0,1,0,87,,1,,2,,0,,7,,0,,1,,1,,3,,,,-12,-11,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/262,200,,0,,,,,empty,429,0,12,0,11,0,1,0,88,,1,,0,,0,,10,,0,,1,,0,,1,,,,-12,-11,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/263,200,,0,,,,,empty,541,0,15,0,14,0,1,0,132,,1,,1,,2,,8,,0,,1,,3,,5,,,,-15,-14,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/266,200,,0,,,,,empty,608,0,18,0,17,0,1,0,147,,1,,0,,3,,11,,0,,1,,2,,4,,,,-18,-17,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/280,200,,0,,,,,empty,524,0,15,0,14,0,1,0,121,,1,,0,,0,,11,,0,,1,,0,,1,,,,-15,-14,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/282,200,,0,,,,,empty,564,0,18,0,17,0,1,0,137,,1,,1,,1,,10,,0,,1,,1,,3,,,,-18,-17,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/286,200,,0,,,,,empty,801,0,24,0,23,0,1,0,152,,1,,2,,2,,14,,0,,1,,3,,5,,,,-24,-23,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/287,200,,0,,,,,empty,566,0,18,0,17,0,1,0,120,,1,,1,,2,,11,,0,,1,,2,,4,,,,-18,-17,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/297,200,,0,,,,,empty,244,0,7,0,6,0,1,0,46,,1,,0,,1,,4,,1,,1,,1,,2,,,,-7,-6,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/300,200,,0,,,,,empty,475,0,15,0,14,0,1,0,141,,1,,0,,0,,11,,0,,1,,0,,1,,,,-15,-14,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/301,200,,0,,,,,empty,631,0,15,0,14,0,1,0,133,,1,,0,,0,,10,,0,,1,,0,,1,,,,-15,-14,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/304,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,670,1494,18,37,17,31,1,1,151,38,1,1,1,1,0,0,12,2,0,0,2,1,1,1,2,2,0.5528807572049119,0.84908352987184,19,14,-113,0,0,-10,0,0,2.0555555555555554,0.25165562913907286,1.0
bigcodebench,agentic_plus_verifier,BigCodeBench/31,200,,0,,,,,empty,487,0,15,0,14,0,1,0,124,,1,,1,,2,,11,,2,,2,,2,,6,,,,-15,-14,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/320,200,,0,,,,,empty,362,0,15,0,14,0,1,0,69,,1,,2,,0,,4,,0,,3,,1,,3,,,,-15,-14,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/322,200,,0,,,,,empty,673,0,21,0,20,0,1,0,118,,1,,2,,0,,7,,0,,3,,1,,3,,,,-21,-20,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/328,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,688,1290,21,41,20,34,1,1,161,110,1,1,0,0,3,2,14,7,0,0,1,1,1,1,4,3,0.6479430297720392,0.8717595328911494,20,14,-51,0,-1,-7,0,-1,1.9523809523809523,0.6832298136645962,0.75
bigcodebench,agentic_plus_verifier,BigCodeBench/33,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,248,1022,8,29,7,24,1,1,49,66,1,2,0,1,1,1,2,3,1,1,1,2,1,1,2,3,0.57077647881466,0.896717661308488,21,17,17,1,0,1,0,1,3.625,1.346938775510204,1.5
bigcodebench,agentic_plus_verifier,BigCodeBench/335,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,533,1376,16,40,15,35,1,1,139,147,1,1,0,0,3,4,11,10,1,1,1,1,1,1,4,5,0.6843504771894621,0.9459284380199453,24,20,8,0,1,-1,0,1,2.5,1.0575539568345325,1.25
bigcodebench,agentic_plus_verifier,BigCodeBench/337,200,,0,,,,,empty,657,0,17,0,16,0,1,0,188,,1,,0,,1,,16,,0,,1,,1,,2,,,,-17,-16,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/34,200,,0,,,,,empty,402,0,13,0,12,0,1,0,75,,1,,1,,0,,8,,0,,1,,1,,2,,,,-13,-12,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/344,200,,0,,,,,empty,466,0,14,0,13,0,1,0,87,,1,,2,,0,,7,,0,,2,,1,,3,,,,-14,-13,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/348,200,,0,,,,,empty,362,0,14,0,13,0,1,0,87,,1,,1,,1,,7,,0,,1,,1,,3,,,,-14,-13,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/355,200,,0,,,,,empty,574,0,17,0,16,0,1,0,148,,1,,0,,0,,11,,0,,1,,0,,1,,,,-17,-16,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/360,200,,0,,,,,empty,754,0,23,0,22,0,1,0,166,,1,,2,,1,,11,,0,,1,,1,,4,,,,-23,-22,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/361,200,,0,,,,,empty,856,0,18,0,17,0,1,0,125,,1,,1,,0,,11,,0,,1,,1,,2,,,,-18,-17,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/363,200,,0,,,,,empty,452,0,12,0,10,0,1,0,95,,2,,1,,2,,7,,2,,2,,2,,5,,,,-12,-10,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/364,200,,0,,,,,empty,530,0,15,0,14,0,1,0,110,,1,,1,,1,,7,,1,,1,,1,,3,,,,-15,-14,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/365,200,,0,,,,,empty,477,0,15,0,14,0,1,0,108,,1,,1,,0,,8,,0,,1,,1,,3,,,,-15,-14,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/37,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,628,2194,16,52,15,47,1,1,126,182,1,1,0,0,0,0,10,13,0,0,1,1,0,0,1,1,0.5238500284908715,0.9326462499790344,36,32,56,0,0,3,0,0,3.25,1.4444444444444444,1.0
bigcodebench,agentic_plus_verifier,BigCodeBench/375,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,433,1199,13,40,12,34,1,1,94,86,1,1,0,0,0,0,8,7,0,0,1,1,0,0,1,1,0.6186226346403054,0.9097059340982099,27,22,-8,0,0,-1,0,0,3.076923076923077,0.9148936170212766,1.0
bigcodebench,agentic_plus_verifier,BigCodeBench/379,200,,0,,,,,empty,253,0,8,0,7,0,1,0,56,,1,,0,,0,,3,,0,,1,,0,,1,,,,-8,-7,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/381,200,,0,,,,,empty,870,0,22,0,21,0,1,0,168,,1,,2,,0,,11,,0,,1,,1,,3,,,,-22,-21,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/384,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,710,2499,15,54,14,48,1,1,162,137,1,1,2,3,3,2,10,6,2,0,1,1,2,3,8,6,0.5791577079439202,0.874090495402109,39,34,-25,1,-1,-4,1,-2,3.6,0.845679012345679,0.75
bigcodebench,agentic_plus_verifier,BigCodeBench/390,200,,0,,,,,empty,458,0,13,0,12,0,1,0,82,,1,,1,,0,,6,,0,,1,,1,,3,,,,-13,-12,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/396,200,,0,,,,,empty,482,0,15,0,14,0,1,0,111,,1,,1,,0,,10,,0,,1,,1,,2,,,,-15,-14,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/398,200,,0,,,,,empty,341,0,12,0,11,0,1,0,76,,1,,2,,1,,6,,1,,3,,1,,5,,,,-12,-11,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/4,200,,0,,,,,empty,163,0,6,0,5,0,1,0,32,,1,,0,,0,,4,,0,,1,,0,,1,,,,-6,-5,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/400,200,,0,,,,,empty,446,0,15,0,14,0,1,0,84,,1,,2,,1,,5,,0,,1,,3,,4,,,,-15,-14,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/402,200,,0,,,,,empty,437,0,15,0,14,0,1,0,100,,1,,0,,1,,8,,1,,1,,1,,2,,,,-15,-14,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/403,200,,0,,,,,empty,462,0,13,0,12,0,1,0,106,,1,,1,,0,,10,,0,,1,,1,,2,,,,-13,-12,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/411,200,,0,,,,,empty,329,0,10,0,9,0,1,0,71,,1,,0,,0,,5,,0,,1,,0,,1,,,,-10,-9,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/414,200,,0,,,,,empty,310,0,11,0,10,0,1,0,90,,1,,2,,0,,5,,0,,2,,1,,4,,,,-11,-10,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/428,200,,0,,,,,empty,677,0,16,0,15,0,1,0,121,,1,,3,,0,,7,,0,,1,,1,,5,,,,-16,-15,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/458,200,predictions_executable,1,anthropic/claude-sonnet-4.5,False,AssertionError,,,984,2236,28,57,27,51,1,1,257,214,1,1,8,6,4,3,19,16,2,2,2,2,5,5,14,10,0.5139785485645045,0.9243639393267911,29,24,-43,-2,-1,-3,0,-4,2.0357142857142856,0.8326848249027238,0.7142857142857143
bigcodebench,agentic_plus_verifier,BigCodeBench/46,200,,0,,,,,empty,254,0,9,0,8,0,1,0,69,,1,,0,,0,,5,,0,,1,,0,,1,,,,-9,-8,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/464,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,432,1421,15,40,12,32,1,1,70,69,2,2,2,2,0,0,6,7,0,0,4,3,1,2,3,3,0.6325513683104206,0.9363343155808477,25,20,-1,0,0,1,1,0,2.6666666666666665,0.9857142857142858,1.0
bigcodebench,agentic_plus_verifier,BigCodeBench/470,200,,0,,,,,empty,304,0,10,0,9,0,1,0,76,,1,,0,,0,,8,,0,,1,,0,,1,,,,-10,-9,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/472,200,,0,,,,,empty,440,0,12,0,11,0,1,0,103,,1,,1,,0,,8,,0,,1,,1,,3,,,,-12,-11,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/474,200,,0,,,,,empty,588,0,14,0,13,0,1,0,168,,1,,1,,0,,10,,0,,1,,1,,3,,,,-14,-13,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/479,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,742,2458,21,53,20,48,1,1,164,213,1,1,1,2,2,2,13,16,1,1,1,2,2,2,4,7,0.6421802352662087,0.9414002388012315,32,28,49,1,0,3,0,3,2.5238095238095237,1.298780487804878,1.75
bigcodebench,agentic_plus_verifier,BigCodeBench/48,200,predictions_executable,1,anthropic/claude-sonnet-4.5,False,TimeoutError,,,557,1489,18,45,17,40,1,1,112,153,1,1,1,1,2,2,11,16,1,2,1,1,1,1,4,4,0.6762281309308736,0.9332160419213938,27,23,41,0,0,5,0,0,2.5,1.3660714285714286,1.0
bigcodebench,agentic_plus_verifier,BigCodeBench/485,200,,0,,,,,empty,1020,0,24,0,23,0,1,0,226,,1,,0,,3,,18,,1,,1,,2,,4,,,,-24,-23,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/487,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,714,2293,19,58,18,51,1,1,143,161,1,1,3,3,1,1,8,11,0,0,1,1,2,3,5,5,0.6932739290343628,0.9315055099936006,39,33,18,0,0,3,1,0,3.0526315789473686,1.1258741258741258,1.0
bigcodebench,agentic_plus_verifier,BigCodeBench/49,200,predictions_executable,1,anthropic/claude-sonnet-4.5,False,AssertionError,,,473,1728,13,43,12,37,1,1,91,115,1,1,1,1,1,2,7,7,1,2,1,1,1,1,3,4,0.680945553084737,0.9114945986691576,30,25,24,0,1,0,0,1,3.3076923076923075,1.2637362637362637,1.3333333333333333
bigcodebench,agentic_plus_verifier,BigCodeBench/493,200,,0,,,,,empty,1122,0,25,0,24,0,1,0,236,,1,,2,,5,,18,,2,,1,,2,,9,,,,-25,-24,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/495,200,,0,,,,,empty,461,0,12,0,11,0,1,0,95,,1,,0,,1,,5,,0,,1,,1,,2,,,,-12,-11,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/499,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,400,1398,14,43,13,37,1,1,99,106,1,1,0,0,2,2,9,9,0,0,1,1,2,2,3,3,0.4687041297838985,0.9308830364017144,29,24,7,0,0,0,0,0,3.0714285714285716,1.0707070707070707,1.0
bigcodebench,agentic_plus_verifier,BigCodeBench/50,200,,0,,,,,empty,683,0,17,0,16,0,1,0,135,,1,,0,,1,,10,,1,,1,,1,,2,,,,-17,-16,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/504,200,,0,,,,,empty,411,0,12,0,11,0,1,0,90,,1,,0,,0,,10,,0,,1,,0,,1,,,,-12,-11,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/509,200,,0,,,,,empty,1245,0,30,0,28,0,1,0,234,,2,,2,,2,,14,,1,,2,,2,,5,,,,-30,-28,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/510,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,408,1230,10,39,9,33,1,1,92,87,1,1,0,1,1,0,8,7,1,0,1,2,1,1,3,2,0.4101599080947574,0.8702139535847033,29,24,-5,1,-1,-1,0,-1,3.9,0.9456521739130435,0.6666666666666666
bigcodebench,agentic_plus_verifier,BigCodeBench/524,200,,0,,,,,empty,964,0,25,0,24,0,1,0,239,,1,,3,,7,,21,,3,,1,,3,,12,,,,-25,-24,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/53,200,,0,,,,,empty,506,0,17,0,16,0,1,0,110,,1,,0,,1,,6,,0,,1,,1,,2,,,,-17,-16,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/539,200,,0,,,,,empty,784,0,22,0,21,0,1,0,160,,1,,2,,1,,14,,0,,1,,1,,4,,,,-22,-21,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/557,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,571,2162,16,58,15,51,1,1,114,218,1,1,2,5,3,3,9,22,2,1,1,2,2,3,6,9,0.6800359083962518,0.9392611518494681,42,36,104,3,0,13,1,3,3.625,1.912280701754386,1.5
bigcodebench,agentic_plus_verifier,BigCodeBench/559,200,,0,,,,,empty,390,0,11,0,10,0,1,0,130,,1,,0,,0,,5,,0,,1,,0,,1,,,,-11,-10,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/56,200,,0,,,,,empty,312,0,10,0,9,0,1,0,73,,1,,0,,1,,3,,1,,1,,1,,2,,,,-10,-9,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/577,200,,0,,,,,empty,596,0,15,0,14,0,1,0,109,,1,,1,,1,,11,,0,,1,,2,,3,,,,-15,-14,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/579,200,,0,,,,,empty,892,0,24,0,23,0,1,0,161,,1,,1,,2,,13,,0,,1,,3,,4,,,,-24,-23,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/587,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,1095,2380,26,61,25,56,1,1,217,250,1,1,0,1,0,0,22,23,0,0,1,1,0,1,1,2,0.7135512469544469,0.9839550869130098,35,31,33,1,0,1,1,1,2.3461538461538463,1.152073732718894,2.0
bigcodebench,agentic_plus_verifier,BigCodeBench/595,200,,0,,,,,empty,333,0,13,0,12,0,1,0,93,,1,,0,,2,,7,,1,,1,,2,,3,,,,-13,-12,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/604,200,,0,,,,,empty,468,0,12,0,11,0,1,0,78,,1,,1,,0,,6,,0,,0,,1,,2,,,,-12,-11,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/605,200,,0,,,,,empty,203,0,8,0,7,0,1,0,45,,1,,0,,0,,3,,0,,1,,0,,1,,,,-8,-7,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/607,200,,0,,,,,empty,486,0,14,0,13,0,1,0,126,,1,,0,,1,,7,,0,,1,,1,,2,,,,-14,-13,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/611,200,predictions_executable,1,anthropic/claude-sonnet-4.5,False,AssertionError,,,500,1735,14,45,13,40,1,1,129,194,1,1,0,0,1,2,9,12,0,0,1,1,1,1,2,3,0.4952400593112317,0.879248431108438,31,27,65,0,1,3,0,1,3.2142857142857144,1.503875968992248,1.5
bigcodebench,agentic_plus_verifier,BigCodeBench/614,200,,0,,,,,empty,449,0,13,0,12,0,1,0,100,,1,,0,,1,,5,,0,,1,,1,,2,,,,-13,-12,,,,,,,0.0,,
bigcodebench,agentic_plus_verifier,BigCodeBench/617,200,predictions_executable,1,anthropic/claude-sonnet-4.5,False,AssertionError,,,1188,1961,27,49,26,44,1,1,244,138,3,1,2,1,1,1,19,5,0,0,1,1,1,1,4,3,0.6936984906856262,0.8029725575167297,22,18,-106,-1,0,-14,0,-1,1.8148148148148149,0.5655737704918032,0.75
